user_id,business_id,date,review_stars,text,average_stars,user_name,user_review_count,categories,business_name,full_address,city,state,type,latitude,longitude,attributes.Good For.latenight,attributes.Alcohol
lYACWorrZlNQ8tAsrob3YA,xxOQ7h6s3InV8o8DOVHlMA,2011-09-10,1.0,"Horrible service...with no respect.  I ordered kalbi dish, the meat tasted over-date, the rice was not fresh.  There were flies flying around, nasty, nan",1.0,Suqi,1,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
lZnXyJFo5nOH6f8ZmSdGbQ,xxOQ7h6s3InV8o8DOVHlMA,2011-08-27,1.0,"If I can give this place negative stars I would. Not so much for the food but the service. I used to go to this place with my Korean friends and family for naeng-myun and other Korean dishes. Today, there was this non-Korean, Hawaiian (I think) person working and was absolutely rude! I was short on time, had a 40 minutes lunch break and since Island- style was right across the stress, I was thinking 35 mins should be plenty of time to eat my food and leave. I was waiting over 20 mins for my food and I understand there were a few orders ahead of me and by looking at everyone else's food, it does take time to cook. After 15mins passed by I asked the guy if it would take long cause I only had 15 mins left to eat and go back. He did said he would check on it then left. Approx 10 more minutes passed by I gave him my credit card so it would be faster if I ate and left. He told me that it takes time to make my buckwheat noodles and that everything was made to order. Ughhh.... buddy I'm Korean and I know damn well that it only takes 30 secs once in boiling water to cook the noodles and put in the broth. Needless to say I took one bite of the cold noodle and it wasn't hand made, it was the store bought noodles you cook in boiling water. The broth was so salty, and the spicy buckwheat noodles tasted like pure hot pepper paste + vinegar and again salty. I took literally two bites and left. The guy who took my order grabbed the checkbook from me and told customers next to me 'shes telling me how to cook brah...'. I know you've been cooking for 19 years BUT if you knew anything about customer service you do not talk shit when I can clearly hear you, grab the checkbook out of my hand, and give me dirty looks. Everytime I came here its the owners that now operate the one at Greenland. They are soo nice and helpful... total opposite of this guy... oh yea btw your Nengmyun (cold buckwheat noodles in broth) and Bibim gook-so (spicy, cold buckwheat noodles) is tasteless... 

If this guy didn't offend me so much, I would come back for their Hawaiian plate lunch, it looked really good. Not so much for the Korean food, I wish the Korean owner or son would've been there :(, nan",4.08,Sandra,86,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
l_F94aAj-K1Yx7FtAyygxw,xxOQ7h6s3InV8o8DOVHlMA,2009-06-09,4.0,"The food is good here.  I like the fact that there is Hawaii style food as well as korean style food.  Jun's gives more sides though.  The boiled peanuts are nice.  My girlfriend liked the miso tofu spicy soup.  My roast beef was good too.  All in all I think I liked Juns more for korean and Island flavor resturant for my Hawaii style food., nan",4.1,Brian,28,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
lcRmkiJ5NCQpep6SxiBEew,xxOQ7h6s3InV8o8DOVHlMA,2012-03-13,5.0,"i could write a long review about the great food and service but most reviews already got that covered. the combo was the best hawaiian bbq i've ever had. Meat Jun is the highlight. you have to try this place it is awesome, nan",4.11,Cloudy,80,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
lqqek8kxMOtIA7ociVmhNA,xxOQ7h6s3InV8o8DOVHlMA,2012-02-06,5.0,"GO to this place, brutha. Go. Why?

The food, man. The FOOD! Bi bim bop hot pot--a stone pot with crunchy rice on the bottom, and piled with noodles, veggies, teriyaki beef, and an egg on top. I don't even like eggs but I had to go for it, mixed it all in, and I wasn't sorry. My friend had the beef jun--beef fried in a thin egg batter, unique and amazing. We were also plied with many appetizer things, just because: five different kinds of kimchi--including an extra fresh serving that the owner brought out, boiled peanuts (realllllly good), and we also ordered the fried potstickers--also done with their own unique crunchy goodness.

The service, brah. The SERVICE! From the moment me and my four pals came in, we were treated like friends. The owners took the time to ask us our preferences, explain stuff to us (because they could tell this was somewhat new to us), and brought out extra things when we reacted so gratefully to the other things they put on the table. And they just acted like we were their buds. It's been too long since I've had this kind of friendliness at a restaurant.

The vibe, mate, the viiiiiiibe. Yes, when you drive up you will look at the joint from the outside and say, ""Is this place open? Is this place even legit?"" (the window isn't see-through so it looks almost like it's being remodeled or something). But when you push through the door, everything changes: It's well-lit, clean and bright, and almost cozy. There's a happy greeting from the staff, and a comfortable hawaiian vibe.

We ate at many good places on our Vegas weekend, but this was the one where every so often when we were contemplating our next meal, someone would say, ""Hey we could always go back to Island Style..."" In fact, even before I was halfway through my hot pot, I was thinking about how and when I could come back again.  

Go here. Unlike many other cheap eats, it's not a dive, it's not greasy, and the food isn't just good for the price. It's GOOD. 

You won't be sorry. You'll just be delighted and full., nan",3.98,Andy,40,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
mO2Qw9O4oTHio4TlaHTSfw,xxOQ7h6s3InV8o8DOVHlMA,2010-12-06,5.0,"I can definitely see why this place gets such solid 4.5 + stars reviews.  

The food is excellent and Russell is the coolest and warmest host ever!  Don't let the unassuming location/restaurant exterior fool you.  Everything inside - the food and the people will surprise you in delight.  

My fiance and I shared a Combo Plate.  Russell didn't mind at all and even offered us extra Mac Salad.  The chicken, the egg beef, and the short ribs were full of flavor.  The banchans were so good, I could eat them with rice by themselves!  

We actually tried going back this past Sunday but it was closed.  We were so disappointed!  But we will definitely visit next time we're in Vegas again., nan",3.44,Wendy,414,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
mZu0ukMP8b5NfnodxR7sJg,xxOQ7h6s3InV8o8DOVHlMA,2011-07-18,4.0,"Surprisingly, I have never heard about this place till one of my friends told me about this place. This place has been in Vegas for about 17 years (give or take) and have never heard about it till now! I'm from Hawai'i and I haven't heard about it from my fam and Hawaiian friends that live here. I only found out about it thru a friend (who's originally from NY). Maybe I use to go here with an ex and I just blocked it all out from my memory. Lol. 

it's a small place, and easy to miss when your driving down sahara in traffic and all the construction. Once we got there, it was not busy, a quiet relaxing place to have a meal. They got a wide screen tv w/ the basketball game on. 

We were greeted and served by the owner. He got the pidgin accent. I love that, always make me feel like I'm back home. the menu is simple, that's good for people like me who can love everything on the menu and have a hard time deciding what to get. 

This is the first place I've been to that has fish jun! My favorite Korean-Hawaiian dish is meat jun, but I wanted to try this. I'm the adventurous type so I always like to try new things. 

I like the appetizers here. It's different than other Korean restaurants. They got the kimchee, pickled potatoes?, and some other ones. They were all soooo good! I couldn't eat a lot of it, so I stuffed the rest in my take out box hehe. My friends didn't care for it, lucky me... I had it all to myself! 

I appreciate it when the owners are able to serve and chat a little bit with us. it seems humble. 

I told him I love meat jun, but this is the first time I've had fish jun. He said the next time we come in he'll make zucchini jun for us, right on!!! it's not on the menu. 

The meat jun is pretty good, but Soon's meat jun  in salt lake, Oahu, Hawai'i tops my list. but this will be my go to spot for anything jun in Vegas. 

Oh yah, I like that they give a delicious tea at the end of your meal, no charge. :)

One con is that it's a bit of a drive for me coming from east Henderson. maybe that's another reason why I've haven't heard about this place.

They've got other locations in Vegas, but this is the one to go to. Others have tried the other locations, and all said it's not the same!, nan",3.9,Michelle,63,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
mbWTO8gKMknFUeRsSB4oxg,xxOQ7h6s3InV8o8DOVHlMA,2014-06-24,5.0,"This place is legit!  Delicious food, great service, the owners are very friendly and even poured me some hot tea when I finished.  Katsu chicken is very crispy and flavorful. The sauce is definitely home made and delicious.  Will be back to try the Korean menu next time!, nan",3.44,Amit,16,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
mnFkfMbydTxyhC9HwwCoLQ,xxOQ7h6s3InV8o8DOVHlMA,2013-11-21,3.0,"It was interesting. I've never had Korean Hawaiian food before. It looks like people buy kimchi and other ban chan in bulk to go here too. I might go back and try other dishes before I completely write it off, but I wasn't impressed.

Ordered:
-Combo plate w fried rice
-Mool naeng myun (cold noodle)
-Chili japchae

The combo plate was the best bang for buck. The galbi, meat jun, fried rice were all good.. not amazing. Mool naeng myun was terrible. I usually don't order it unless I'm really in the mood, because I haven't found many places outside of Korea that can make this well. Unfortunately, I happened to be in the mood for it. Sometimes I can tolerate it by adding vinegar and mustard to cover most of the taste. This one didn't taste like much of anything even after adding the mustard and vinegar. Probably one of the worst / bottom five.

We ordered chili japchae which we thought was regular japchae with peppers to add a kick. Instead, it was stir fried onions and peppers, which confused us. It tasted like a thai dish I've had and was pretty good, but not what we expected at all.

The kimchi was good, so I wouldn't mind buying this to-go., nan",3.17,Esther,47,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
mpBSNmtRXxIqivf7oxHBig,xxOQ7h6s3InV8o8DOVHlMA,2010-08-12,4.0,"I like this place a lot.  Food is very good and they have the yummy cold noodle dishes that other Korean places rarely have.  Although they could have a little more meat in their cold noodle dishes., nan",3.92,Sophia,40,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
muYw6tODqXHBcrCNxB9CYQ,xxOQ7h6s3InV8o8DOVHlMA,2011-03-10,5.0,"The owner here was so nice to my friend and I when we ate here. He offered both the Hawaiian and Korean styles of kimchee and iced tea. I ordered Bi Bim Bap and my friend ordered the combo plate. We were both happy with our food and the portions were perfect. 

For anyone hungry for Hawaiian or Korean, come here and you won't be disappointed. Great service and good food., nan",3.82,ME,99,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
muYw6tODqXHBcrCNxB9CYQ,xxOQ7h6s3InV8o8DOVHlMA,2011-05-09,5.0,"I LOVE THIS PLACE. My second review, yes--but I wanted to see if I could add a sixth star. Came back here three more times, and every single time the owner has come out and talked to me. He's such a great guy and totally boosts this place. GO GO GO., nan",3.82,ME,99,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
muxI4OcOxPplEaziM9oENw,xxOQ7h6s3InV8o8DOVHlMA,2014-07-23,5.0,"This was my first time trying Island Style and it was hands down the best service I've ever gotten! The boyfriend and I tried the dolsot bibimbap and mul naengmyun, both dishes were excellent and very filling.This place has been around for years and I've always passed this place up for other korean restaurants in the area.. never again! This place will now be our go to korean joint for great authentic food and superior service. Can't wait to go back to try more yummy foods! HIGHLY recommend., nan",4.12,Jessica,16,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
mxN1JfEWHwb0Mr1pEpXoMg,xxOQ7h6s3InV8o8DOVHlMA,2015-10-06,5.0,"I don't even know where to start with this restaurant. Every time I hit up LV I always subconsciously think, crave, want, desire everything on their menu. I highly recommend their kalbi & soondubu, bibimbap, spicy seafood noodle, tea water, and omgh just everything. The service is extremely wonderful and the owners are very welcoming. Clean environment, handmade warm food, and the taste of love in every bite. Not to mention they remember almost every customer and ask how things are going. A place who cares not only for the food they feed you but also everything else is a place worth going., nan",4.79,AnnBby,19,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
nAXURQf3yS-D_XeKh52gRQ,xxOQ7h6s3InV8o8DOVHlMA,2011-07-15,5.0,"Nice casual place to get some grub. We stopped by before starting our drive back home, so we were the first ones there that day. The guy there was really chill, but helpful.

Food was good. The kimchi and other items they give you to munch on were excellent., nan",4.02,Viet,43,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
nGvolzdWXhC-U8U0ZLydWQ,xxOQ7h6s3InV8o8DOVHlMA,2010-06-06,4.0,"This is a place where you can't stop eating. I devoured the entire plate of bulgogi, rice and mac. 
Never really thought much about Hawaiian -Korean food, but it is great. 
When you come in you get a basket of boiled, salted peanuts. Not really my cup of tea, but it's always nice when they bring out something to nibble on while you wait for the main dish. Gotta appreciate that. 

The meat was grilled with onions, green onions, and mushrooms. It was delicious, chewy, and flavorful. 
The kimchee (cabbage, radish) were surprisingly fermented and spcied just right.
Rice cooked like any Korean mother would.. 
I could do without the macaroni too much mayo.. 

The second trip had the dol sot bi bim bap and it was not bad. It had all the usual suspects: radish, spinach, beef, egg...
Again, for the price it's a great spot for the tired and hungry.

I'll be back...Did I mention prices were a darn good deal? 
About ten bucks per most, with some sandwiches and burgers for less than 5., nan",3.41,Janet,305,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
nIL9hwmqvQ4zNlDUA4kx-g,xxOQ7h6s3InV8o8DOVHlMA,2010-08-02,5.0,"Great Food, fantastic service and super affordable.  I went here with two friends during a trip last month (July 2010), and we all loved it.  I ordered the Island Pig, which is like a pulled pork with cabbage.  One of us got the combo platter with chicken, short rib (I think?), and this egg coated beef (can't rememb the name).  Last person got the stone pot bibimbap.  All fantastic.

The owner was super friendly, and brought us four different kinds of kim chi/pickled vegetables - and refilled them when he brought out our food.   I liked all of them, but particularly liked the bean sprout salad and the cucumbers.  He also brought us gyoza before the food arrived and watermelon for desert.  All for $30. 

I will definitely, 100% go back the next time I am in Vegas., nan",4.0,scott,14,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
nIUVdVmorQ9bMDB9e5W1HQ,xxOQ7h6s3InV8o8DOVHlMA,2015-07-26,5.0,"Excellent food and great service !
ALWAYS recommend them !
Family owned and they care about their food and their customers !, nan",3.79,Leticia,37,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
nQ-L3N8CKEPgSlXBs9xu4A,xxOQ7h6s3InV8o8DOVHlMA,2015-10-09,5.0,"Had to give 5 stars ! Service was awesome, food was so delicious, prices were great ! Must try it out !, Be open to try anything. It's so delicious ! And you must drink the Hawaiian juice with the food !",4.44,Irena,16,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
nQhdVBRxY7Y7AIBpxv_sQw,xxOQ7h6s3InV8o8DOVHlMA,2015-09-08,5.0,"Great food and service.  Everyone is friendly and inviting! I was surprised that there was more Korean food than Hawaiian, but I didn't mind.  The banchan was delicious too!! I was kind of thrown off by the exterior as it is in kind of a shady area, but I definitely will be back again and again!!, nan",4.6,Chris,5,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
nglUoRod-Rcc5dH9GTdNtA,xxOQ7h6s3InV8o8DOVHlMA,2011-07-20,5.0,"If I could give this spot 100 stars, I would. I just moved to Vegas from Seattle and have been desperately seeking a new Hawaiian spot. This place is second to none. The flavors are amazing, the quality is superb, and the environment is SO warm and inviting. I'm a bit of a snob and was nervous looking from the outside in, but when I walked in I was pleasantly surprised to find a clean, nicely decorated restaurant. This place is AMAZING and if you try it you will be a happy as I am. The chicken katsu and kalbi beef short ribs are the best items on their menu., nan",3.84,Dezzeree,17,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
njmenPfrTYadwAS6QYXf4w,xxOQ7h6s3InV8o8DOVHlMA,2013-11-08,5.0,"Really good - generous portion size, delicious flavors, reasonable prices, and great service. Will be coming back!, nan",5.0,Han,5,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
o5BtGc8Znv-oDYiUjlfMWQ,xxOQ7h6s3InV8o8DOVHlMA,2014-08-31,4.0,"Amazing Korean food. Get the black bean noodle. Had the chicken katsu as well. It's too good. This place rocks, nan",3.58,Anthony,251,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
oB7jILGmoXzqTSHviqKAqA,xxOQ7h6s3InV8o8DOVHlMA,2014-07-22,4.0,"I'm guessing the owner was serving us. He's super motivated and very welcoming. Wanted us to try everything and gave us taste testers haha! I'm so full!  Had the Loco Moco and the hamburger seasoning was on point! 

Might look a little shady from the outside, but the hole in the wall joints usually serve the best food!!, nan",4.0,Lila,1,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
oBmLhOsrubS-SnHc-B7MHA,xxOQ7h6s3InV8o8DOVHlMA,2011-06-17,5.0,"Da owner Russell is da bomb! He reminds me of my unko's back home! Food is always good n plenty n there's always extra goodies thrown in, very affordable n always a good time! If u from da islands u gotta stop by bcuz it will feel like home :), nan",4.26,Kuulei,57,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
oC0IJueVGtUEKw1sMKm-uA,xxOQ7h6s3InV8o8DOVHlMA,2014-06-27,5.0,"Delicious! sweet and sour pork is great. Good value unlike the franchise restaurants., nan",2.17,Robert,4,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
oCEA5C6yXreb6MGUA_9L0Q,xxOQ7h6s3InV8o8DOVHlMA,2013-07-10,3.0,"Tried because of Yelp reviews. Couldn't figure out where the hawaiian restaurant was because it shouted Korean all over the store front. Once I figured out that this was the place we sat down and looked at the menu. Not much hawaiian food. More korean wit h all the small dishes. Food was good but really expecting hawaiian cuisine.  This is a  mom pop's style restaurant that I like and will support them in the future., nan",3.42,Jonathan,36,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
oF24hmE7kD0komagZVLN7A,xxOQ7h6s3InV8o8DOVHlMA,2015-06-20,4.0,"There was three of us who came and tried this restaurant, we all love korean food so our expectation is pretty high, especially after reading yelp reviews...this place did not disappoint...the location is not the most attractive place in vegas and most visitors will never try coming to this local gem, but if you are like me who is looking at las vegas as a vacation resort instead of just gambling and party destination, then you will love mingling with the locals here...the ambience is great, service is good amd most of the guest are very relax...the decor is nothing to be proud of and the location is caterred to locals, but you will not leave disappointed...start with their combo...share your orders so you can try more of their menu...if you are with group, try not to order the same item and just share..., nan",3.58,Richard,69,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
oNXlUpLvc4_AbsbbQ8HYVw,xxOQ7h6s3InV8o8DOVHlMA,2014-12-08,4.0,"Don't be fooled by the location and look of this place from the outside. It's a hole in the wall place :) The food was pretty good- Korean Hawaiian style. I loves the spicy tofu seafood soup. 

The most popular dish is the combo plate, which includes teriyaki chicken and teriyaki short ribs, rice, fried eggs, and macaroni salad. The meat is marinated in a sweet teriyaki sauce and is cooked over an open flame instead of a grill. Other Hawaiian specialties include fried mandu, a cross between spring roll and wonton and Spam Foo Young, an egg concoction made from, of all things, Spam, a popular staple in the island.

The service was good, I will come back with my family to try some other things on the menu., nan",4.23,Sarah,170,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
odv-l0Y-Pm1sYjhmpxFejg,xxOQ7h6s3InV8o8DOVHlMA,2014-11-11,5.0,"Hands down the best jambong ever!! And I am one of the pickiest person you may meet when it comes to food. Excellent, friendly service every time you go. Food comes out fast and their portions are huge! Be prepared to be stuffed!, nan",3.94,Bomdor,18,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
ou-yGrDISZPfe9gDqXMIXw,xxOQ7h6s3InV8o8DOVHlMA,2012-07-12,3.0,"Service was great. Food was good, ample servings. The ambiance was lacking a little though., nan",3.88,Shannon,312,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
pGZEQtSj5SgWMWpXPppftg,xxOQ7h6s3InV8o8DOVHlMA,2011-04-22,4.0,"This is the first Korean/Hawaiian place I've been too and surprisingly, the combination really works! I would not have found this place if it weren't for the help of Yelp. After a day of shopping in Vegas, we definitely needed a good priced place to give us some delicious-ness for dinner. 

The number one thing that struck me was the friendliness of our host. He encouraged us to sit in a bigger table for our party of 4 and did not hesitate to pour us some good tea. I settled for the traditional Korean dish of Bibimbap and was not disappointed!

Their menu offers a variety of Hawaiian and Korean choices and I wish I had the stomach to try everything at once. Their side dishes were very tasty and I would not mind coming back to try their cold noodle dishes :), nan",3.56,Tracy Joy,423,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
pI8_qiRoAAi_rLhNHh6-Rw,xxOQ7h6s3InV8o8DOVHlMA,2013-12-04,5.0,"I was surprised at how much I enjoyed it. It really reminded me of the feel of being at a restaurant in S. Korea. My party sat down and we were immediately given ""water"" (It's this tea that is given all the time in Korea instead of water.. Bori cha? or something like that). The older people got hot drinks, and the younger people got the iced version. Not sure if that's a cultural thing... 

We ordered mandu (dumpling) soup, half champeong (spicy seafood noodle) and half jajungmeun (bean paste noodles), and pork + cabbage with rice. We got a few good standard side dishes, too. The main dishes were very flavorful (maybe too salty). The shredded pork was a bit dry, but I enjoyed it anyway. I thought it was awesome how you can do half of the champeong and half jajungmyun. Brilliant.

They gave you boiled peanuts in a styrofoam box if you ask for it. I think some tables just got it without asking... It's free... I'm not quite sure how the system works. The workers there speak Korean and the younger workers are bilingual. 

Service and food coming out was fast. For what this place is, it's excellent. Nothing fancy. Somewhat hole in the wall. Just straight up authentic., nan",3.87,Connie,164,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
pUIsxmOubsVXvzLpFO2vbA,xxOQ7h6s3InV8o8DOVHlMA,2014-02-14,5.0,"Tried this place for the first time today and it was amazing! I got the stone pot bibimbap and fell in love with it. My husband got the combo and he really liked that too.

The service was excellent! Our waiter was super friendly and answered all of our questions. He even brought extra rice and a Popsicle for our 2 year old son just because. 

We will definitely be coming back here!, nan",4.31,Janel,13,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
pohOrw04qI6sIX07ZpuIGQ,xxOQ7h6s3InV8o8DOVHlMA,2013-12-19,5.0,"I go here for the awesome banchan, great and quick service, and the fact that I don't ever go over $10 on my lunch.
I usually order the shrimp fried rice and share that with a friend. The food is hot and delicious and the style is very casual. The soup that comes with the meal is always palatable and appetizing. Even the tea they serve hot is wonderful.
I go to this joint maybe 2-3 times a month by myself to enjoy the food, if that tells you anything!!, nan",3.59,Lauren,317,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
q3ABvEQkjVKNETzWz-XaFg,xxOQ7h6s3InV8o8DOVHlMA,2015-11-17,5.0,"Korean-Hawaiian joint with a hint of Chinese. Loved it. So did the other four people in my party. What's not to like? The food, serving size, and service were all excellent. Seriously. Huge portions. About 6 or 7 banchan (side dishes). Long tables, so you might share if it's busy. Located in a strip mall off of Sahara. 

If I lived in Vegas, I'd definitely come back!, nan",4.41,Jasmine,30,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
q8Xmjx6hBlxXaGmzREi_VA,xxOQ7h6s3InV8o8DOVHlMA,2013-11-10,4.0,"They recently expanded and now offer Chinese/Korean cuisine as well. Chinese/Korean cuisine consists of three main dishes. Cha jhang myun ( noodles in black bean sauce) , champ pong ( noodles in spicy seafood broth) and tang soo yook ( Korean version of sweet and sour pork or beef. I grew up in New York and later Northern NJ where these restaurants were plentiful. There are none of these restaurants here in Las Vegas so I'm very excited. I've only tried the tang soo yook (pork) and cha Jang sauce and fried rice so far ( all delicious so far). But I plan to work my way through the entire menu soon!, nan",3.75,Susan,19,"['Korean', 'Asian Fusion', 'Hawaiian', 'Restaurants']",Island Style,"3909 W Sahara Ave
Ste 1
Westside
Las Vegas, NV 89102",Las Vegas,NV,business,36.1440254,-115.1938769,False,none
